# s_m; t_s; delta_rad; f_drive_N; f_brake_N; gamma_y_N
5247.0; 185.488; 0.13694; 1000.0; 0.0; 985.0
5250.0; 185.617; 0.13574; 1000.0; 0.0; 984.5
5253.0; 185.747; 0.13425; 1000.0; 0.0; 983.7
5256.0; 185.878; 0.13229; 1000.0; 0.0; 982.2
5259.0; 186.008; 0.12947; 1000.0; 0.0; 979.4
5262.0; 186.138; 0.12500; 1000.0; 0.0; 973.0
5265.0; 186.267; 0.11735; 1000.0; 0.0; 956.0
5268.0; 186.394; 0.10386; 1000.0; 0.0; 906.2
5271.0; 186.520; 0.08093; 1000.0; 0.0; 766.2
5274.0; 186.645; 0.04648; 1000.0; 0.0; 462.0
5277.0; 186.769; 0.00555; 1000.0; 0.0; 35.7
5280.0; 186.892; -0.02784; 1000.0; 0.0; -313.3
5283.0; 187.015; -0.04844; 1000.0; 0.0; -511.4
5286.0; 187.137; -0.06080; 1000.0; 0.0; -622.2
5289.0; 187.258; -0.06813; 1000.0; 0.0; -684.9
5292.0; 187.378; -0.07239; 1000.0; 0.0; -720.8
5295.0; 187.498; -0.07481; 1000.0; 0.0; -741.4
5298.0; 187.618; -0.07613; 1000.0; 0.0; -753.3
5301.0; 187.737; -0.07683; 1000.0; 0.0; -760.5
5304.0; 187.856; -0.07721; 1000.0; 0.0; -765.1
5307.0; 187.975; -0.07742; 1000.0; 0.0; -768.4
5310.0; 188.093; -0.07757; 1000.0; 0.0; -771.3
5313.0; 188.211; -0.07771; 1000.0; 0.0; -774.1
5316.0; 188.329; -0.07788; 1000.0; 0.0; -777.1
5319.0; 188.447; -0.07809; 1000.0; 0.0; -780.4
5322.0; 188.565; -0.07836; 1000.0; 0.0; -784.0
5325.0; 188.682; -0.07868; 1000.0; 0.0; -788.1
5328.0; 188.800; -0.07905; 1000.0; 0.0; -792.4
5331.0; 188.917; -0.07948; 1000.0; 0.0; -797.1
5334.0; 189.033; -0.07994; 1000.0; 0.0; -802.0
5337.0; 189.150; -0.08043; 1000.0; 0.0; -807.1
5340.0; 189.266; -0.08094; 1000.0; 0.0; -812.2
5343.0; 189.383; -0.08142; 1000.0; 0.0; -817.1
5346.0; 189.499; -0.08184; 1000.0; 0.0; -821.4
5349.0; 189.614; -0.08210; 1000.0; 0.0; -824.6
5352.0; 189.730; -0.08206; 1000.0; 0.0; -825.7
5355.0; 189.845; -0.08145; 1000.0; 0.0; -822.8
5358.0; 189.960; -0.07990; 1000.0; 0.0; -813.1
5361.0; 190.075; -0.07726; 1000.0; 0.0; -795.0
5364.0; 190.189; -0.07359; 1000.0; 0.0; -768.0
5367.0; 190.303; -0.06865; 1000.0; 0.0; -728.6
5370.0; 190.417; -0.06234; 1000.0; 0.0; -674.2
5373.0; 190.531; -0.05489; 1000.0; 0.0; -604.8
5376.0; 190.645; -0.04642; 1000.0; 0.0; -520.4
5379.0; 190.758; -0.03707; 1000.0; 0.0; -421.6
5382.0; 190.871; -0.02696; 1000.0; 0.0; -309.8
5385.0; 190.985; -0.01626; 1000.0; 0.0; -187.2
5388.0; 191.098; -0.00516; 1000.0; 0.0; -57.2
5391.0; 191.213; 0.00614; 1000.0; 0.0; 76.4
5394.0; 191.328; 0.01738; 1000.0; 0.0; 209.2
5397.0; 191.444; 0.02831; 1000.0; 0.0; 336.4
5400.0; 191.562; 0.03864; 1000.0; 0.0; 453.4
5403.0; 191.681; 0.04812; 1000.0; 0.0; 556.2
5406.0; 191.798; 0.05654; 1000.0; 0.0; 642.7
5409.0; 191.914; 0.06381; 1000.0; 0.0; 712.4
5412.0; 192.025; 0.06990; 1000.0; 0.0; 766.6
5415.0; 192.134; 0.07484; 1000.0; 0.0; 807.5
5418.0; 192.239; 0.07863; 1000.0; 0.0; 836.9
5421.0; 192.343; 0.08116; 1000.0; 0.0; 855.8
5424.0; 192.446; 0.08213; 1000.0; 0.0; 863.6
5427.0; 192.550; 0.08173; 1000.0; 0.0; 862.2
5430.0; 192.655; 0.08053; 1000.0; 0.0; 855.3
5433.0; 192.762; 0.07885; 1000.0; 0.0; 844.7
5436.0; 192.870; 0.07685; 1000.0; 0.0; 831.3
5439.0; 192.979; 0.07461; 1000.0; 0.0; 815.5
5442.0; 193.090; 0.07218; 1000.0; 0.0; 797.5
5445.0; 193.202; 0.06960; 1000.0; 0.0; 777.5
5448.0; 193.314; 0.06688; 1000.0; 0.0; 755.4
5451.0; 193.428; 0.06403; 1000.0; 0.0; 731.3
5454.0; 193.541; 0.06107; 1000.0; 0.0; 705.2
5457.0; 193.654; 0.05802; 1000.0; 0.0; 677.1
5460.0; 193.767; 0.05487; 1000.0; 0.0; 647.2
5463.0; 193.880; 0.05164; 1000.0; 0.0; 615.3
5466.0; 193.993; 0.04835; 1000.0; 0.0; 581.7
5469.0; 194.105; 0.04499; 1000.0; 0.0; 546.4
5472.0; 194.217; 0.04158; 1000.0; 0.0; 509.6
5475.0; 194.328; 0.03814; 1000.0; 0.0; 471.4
5478.0; 194.440; 0.03466; 1000.0; 0.0; 431.8
5481.0; 194.551; 0.03116; 1000.0; 0.0; 391.2
5484.0; 194.662; 0.02765; 1000.0; 0.0; 349.6
5487.0; 194.772; 0.02415; 1000.0; 0.0; 307.4
5490.0; 194.882; 0.02067; 1000.0; 0.0; 264.8
5493.0; 194.992; 0.01724; 1000.0; 0.0; 222.2
5496.0; 195.102; 0.01391; 1000.0; 0.0; 180.2
5499.0; 195.211; 0.01074; 1000.0; 0.0; 139.8
5502.0; 195.320; 0.00782; 1000.0; 0.0; 102.3
5505.0; 195.429; 0.00530; 1000.0; 0.0; 69.8
5508.0; 195.538; 0.00346; 1000.0; 0.0; 45.7
5511.0; 195.646; 0.00230; 1000.0; 0.0; 30.5
5514.0; 195.754; 0.00157; 1000.0; 0.0; 21.0
5517.0; 195.862; 0.00112; 1000.0; 0.0; 14.9
5520.0; 195.970; 0.00082; 1000.0; 0.0; 11.0
5523.0; 196.077; 0.00064; 1000.0; 0.0; 8.5
5526.0; 196.185; 0.00051; 1000.0; 0.0; 6.9
5529.0; 196.292; 0.00043; 1000.0; 0.0; 5.8
5532.0; 196.398; 0.00037; 1000.0; 0.0; 5.0
5535.0; 196.505; 0.00033; 1000.0; 0.0; 4.5
5538.0; 196.611; 0.00030; 1000.0; 0.0; 4.1
5541.0; 196.718; 0.00028; 1000.0; 0.0; 3.8
5544.0; 196.824; 0.00026; 1000.0; 0.0; 3.5
5547.0; 196.930; 0.00024; 1000.0; 0.0; 3.3
5550.0; 197.035; 0.00023; 1000.0; 0.0; 3.1
5553.0; 197.141; 0.00022; 1000.0; 0.0; 3.0
5556.0; 197.246; 0.00021; 1000.0; 0.0; 2.8
5559.0; 197.351; 0.00019; 1000.0; 0.0; 2.7
5562.0; 197.456; 0.00018; 1000.0; 0.0; 2.6
5565.0; 197.561; 0.00018; 1000.0; 0.0; 2.4
5568.0; 197.666; 0.00017; 1000.0; 0.0; 2.3
5571.0; 197.770; 0.00016; 1000.0; 0.0; 2.2
5574.0; 197.875; 0.00015; 1000.0; -0.0; 2.1
5577.0; 197.979; 0.00014; 1000.0; -0.0; 2.0
5580.0; 198.083; 0.00014; 1000.0; -0.0; 1.9
5583.0; 198.187; 0.00013; 1000.0; -0.0; 1.8
5586.0; 198.290; 0.00012; 1000.0; -0.0; 1.7
5589.0; 198.394; 0.00012; 1000.0; -0.0; 1.7
5592.0; 198.497; 0.00011; 1000.0; -0.0; 1.6
5595.0; 198.600; 0.00011; 1000.0; -0.0; 1.5
5598.0; 198.703; 0.00010; 1000.0; -0.0; 1.4
5601.0; 198.806; 0.00010; 1000.0; -0.0; 1.4
5604.0; 198.909; 0.00009; 1000.0; -0.0; 1.3
5607.0; 199.011; 0.00009; 1000.0; -0.0; 1.2
5610.0; 199.114; 0.00008; 1000.0; -0.0; 1.2
5613.0; 199.216; 0.00008; 1000.0; -0.0; 1.1
5616.0; 199.318; 0.00007; 1000.0; -0.0; 1.1
5619.0; 199.420; 0.00007; 1000.0; -0.0; 1.0
5622.0; 199.522; 0.00007; 1000.0; -0.0; 1.0
5625.0; 199.624; 0.00006; 1000.0; -0.0; 0.9
5628.0; 199.725; 0.00006; 1000.0; -0.0; 0.9
5631.0; 199.826; 0.00006; 1000.0; -0.0; 0.8
5634.0; 199.928; 0.00006; 1000.0; -0.0; 0.8
5637.0; 200.029; 0.00005; 1000.0; -0.0; 0.8
5640.0; 200.130; 0.00005; 1000.0; -0.0; 0.7
5643.0; 200.230; 0.00005; 1000.0; -0.0; 0.7
5646.0; 200.331; 0.00005; 1000.0; -0.0; 0.7
5649.0; 200.432; 0.00004; 1000.0; -0.0; 0.6
5652.0; 200.532; 0.00004; 1000.0; -0.0; 0.6
5655.0; 200.632; 0.00004; 1000.0; -0.0; 0.6
5658.0; 200.732; 0.00004; 1000.0; -0.0; 0.6
5661.0; 200.832; 0.00004; 1000.0; -0.0; 0.5
5664.0; 200.932; 0.00003; 1000.0; -0.0; 0.5
5667.0; 201.032; 0.00003; 1000.0; -0.0; 0.5
5670.0; 201.131; 0.00003; 1000.0; -0.0; 0.5
5673.0; 201.231; 0.00003; 1000.0; -0.0; 0.4
5676.0; 201.330; 0.00003; 1000.0; -0.0; 0.4
5679.0; 201.429; 0.00003; 1000.0; -0.0; 0.4
5682.0; 201.528; 0.00002; 1000.0; -0.0; 0.4
5685.0; 201.627; 0.00002; 1000.0; -0.0; 0.4
5688.0; 201.726; 0.00002; 1000.0; -0.0; 0.3
5691.0; 201.825; 0.00002; 1000.0; -0.0; 0.3
5694.0; 201.923; 0.00002; 1000.0; -0.0; 0.3
5697.0; 202.022; 0.00002; 1000.0; -0.0; 0.3
5700.0; 202.120; 0.00002; 1000.0; -0.0; 0.3
5703.0; 202.218; 0.00002; 1000.0; -0.0; 0.3
5706.0; 202.316; 0.00002; 1000.0; -0.0; 0.3
5709.0; 202.414; 0.00002; 1000.0; -0.0; 0.2
5712.0; 202.512; 0.00002; 1000.0; -0.0; 0.2
5715.0; 202.610; 0.00001; 1000.0; -0.0; 0.2
5718.0; 202.707; 0.00001; 1000.0; -0.0; 0.2
5721.0; 202.805; 0.00001; 1000.0; -0.0; 0.2
5724.0; 202.902; 0.00001; 1000.0; -0.0; 0.2
5727.0; 203.000; 0.00001; 1000.0; -0.0; 0.2
5730.0; 203.097; 0.00001; 1000.0; -0.0; 0.2
5733.0; 203.194; 0.00001; 1000.0; -0.0; 0.2
5736.0; 203.291; 0.00001; 1000.0; -0.0; 0.2
5739.0; 203.388; 0.00001; 1000.0; -0.0; 0.2
5742.0; 203.484; 0.00001; 1000.0; -0.0; 0.1
5745.0; 203.581; 0.00001; 1000.0; -0.0; 0.1
5748.0; 203.677; 0.00001; 1000.0; -0.0; 0.1
5751.0; 203.774; 0.00001; 1000.0; -0.0; 0.1
5754.0; 203.870; 0.00001; 1000.0; -0.0; 0.1
5757.0; 203.966; 0.00001; 1000.0; -0.0; 0.1
5760.0; 204.062; 0.00001; 1000.0; -0.0; 0.1
5763.0; 204.158; 0.00001; 1000.0; -0.0; 0.1
5766.0; 204.254; 0.00001; 1000.0; -0.0; 0.1
5769.0; 204.350; 0.00001; 1000.0; -0.0; 0.1
5772.0; 204.446; 0.00001; 1000.0; -0.0; 0.1
5775.0; 204.541; 0.00001; 1000.0; -0.0; 0.1
5778.0; 204.637; 0.00001; 1000.0; -0.0; 0.1
5781.0; 204.732; 0.00000; 1000.0; -0.0; 0.1
5784.0; 204.828; 0.00000; 1000.0; -0.0; 0.1
5787.0; 204.923; 0.00000; 1000.0; -0.0; 0.1
5790.0; 205.018; 0.00000; 1000.0; -0.0; 0.1
