# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
462.0; 13.835; -26.1; 12.5; 2277.9; -26.1; 12.5; 2284.3; 473.9; 6.8; 2465.6; 473.9; 6.8; 2472.0
465.0; 13.921; -26.1; 14.3; 2277.7; -26.1; 14.3; 2285.0; 473.9; 7.8; 2465.5; 473.9; 7.8; 2472.8
468.0; 14.007; -26.1; 16.4; 2277.4; -26.1; 16.4; 2285.7; 473.9; 9.0; 2465.3; 473.9; 9.0; 2473.6
471.0; 14.093; -26.1; 18.8; 2277.0; -26.1; 18.9; 2286.6; 473.9; 10.3; 2465.0; 473.9; 10.3; 2474.6
474.0; 14.179; -26.1; 21.6; 2276.5; -26.1; 21.7; 2287.5; 473.9; 11.8; 2464.7; 473.9; 11.8; 2475.7
477.0; 14.265; -26.1; 24.7; 2275.9; -26.1; 24.9; 2288.5; 473.9; 13.5; 2464.2; 473.9; 13.6; 2476.8
480.0; 14.351; -26.1; 28.4; 2275.2; -26.1; 28.6; 2289.7; 473.9; 15.5; 2463.6; 473.9; 15.6; 2478.1
483.0; 14.437; -26.1; 32.6; 2274.3; -26.1; 32.9; 2291.0; 473.9; 17.8; 2462.8; 473.9; 17.9; 2479.5
486.0; 14.522; -26.1; 37.5; 2273.3; -26.1; 37.7; 2292.5; 473.9; 20.5; 2461.9; 473.9; 20.6; 2481.1
489.0; 14.608; -26.1; 42.9; 2272.1; -26.1; 43.3; 2294.1; 473.9; 23.5; 2460.9; 473.9; 23.7; 2482.8
492.0; 14.694; -26.1; 49.2; 2270.8; -26.1; 49.7; 2295.9; 473.9; 26.9; 2459.6; 473.9; 27.1; 2484.7
495.0; 14.780; -26.1; 56.2; 2269.2; -26.1; 56.9; 2297.9; 473.9; 30.8; 2458.1; 473.9; 31.1; 2486.9
498.0; 14.865; -26.1; 64.1; 2267.3; -26.1; 65.0; 2300.2; 473.9; 35.1; 2456.4; 473.9; 35.5; 2489.2
501.0; 14.951; -26.1; 73.0; 2265.3; -26.1; 74.1; 2302.7; 473.9; 39.9; 2454.5; 473.9; 40.5; 2491.9
504.0; 15.036; -26.1; 82.7; 2263.0; -26.1; 84.2; 2305.4; 473.9; 45.3; 2452.2; 473.9; 46.0; 2494.7
507.0; 15.122; -26.1; 93.5; 2260.4; -26.1; 95.3; 2308.4; 473.9; 51.2; 2449.8; 473.9; 52.1; 2497.8
510.0; 15.207; -26.1; 105.1; 2257.6; -26.1; 107.4; 2311.7; 473.9; 57.6; 2447.1; 473.9; 58.7; 2501.2
513.0; 15.293; -26.1; 117.6; 2254.5; -26.1; 120.5; 2315.1; 473.9; 64.5; 2444.1; 473.9; 65.9; 2504.7
516.0; 15.378; -26.1; 130.8; 2251.3; -26.1; 134.4; 2318.8; 473.9; 71.7; 2441.0; 473.9; 73.5; 2508.5
519.0; 15.464; -26.1; 144.5; 2247.9; -26.1; 148.9; 2322.6; 473.9; 79.3; 2437.7; 473.9; 81.4; 2512.4
522.0; 15.549; -26.1; 158.4; 2244.5; -26.1; 163.8; 2326.5; 473.9; 87.0; 2434.4; 473.9; 89.6; 2516.4
525.0; 15.635; -26.1; 172.1; 2241.0; -26.1; 178.5; 2330.3; 473.9; 94.6; 2431.1; 473.9; 97.7; 2520.3
528.0; 15.720; -26.1; 185.2; 2237.8; -26.1; 192.5; 2334.0; 473.9; 101.8; 2427.9; 473.9; 105.4; 2524.1
531.0; 15.805; -26.1; 196.8; 2234.9; -26.1; 205.2; 2337.3; 473.9; 108.3; 2425.1; 473.9; 112.4; 2527.5
534.0; 15.891; -26.1; 206.3; 2232.5; -26.1; 215.5; 2340.0; 473.9; 113.7; 2422.9; 473.9; 118.2; 2530.4
537.0; 15.976; -26.1; 212.6; 2231.0; -26.1; 222.4; 2341.9; 473.9; 117.3; 2421.5; 473.9; 122.1; 2532.4
540.0; 16.061; -26.1; 214.6; 2230.7; -26.1; 224.5; 2342.7; 473.9; 118.6; 2421.2; 473.9; 123.4; 2533.2
543.0; 16.147; -26.1; 210.7; 2231.9; -26.1; 220.3; 2341.9; 473.9; 116.7; 2422.5; 473.9; 121.3; 2532.5
546.0; 16.232; -26.1; 199.4; 2235.0; -26.1; 207.9; 2339.1; 473.9; 110.7; 2425.8; 473.9; 114.9; 2529.8
549.0; 16.317; -26.1; 178.6; 2240.7; -26.1; 185.4; 2333.8; 473.9; 99.5; 2431.6; 473.9; 102.9; 2524.7
552.0; 16.402; -26.1; 146.1; 2249.4; -26.1; 150.6; 2325.5; 473.9; 81.9; 2440.4; 473.9; 84.2; 2516.5
